対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2025/07/15 00:00:00,富山県,女,50代,会社員,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"まとめサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,食べていない,食べていない,ブリ,バイガイ,3,3,3,3,3,,,,,,,5,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,大阪府,男,50代,会社員,3: 600〜1000万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる, 出張など仕事関係",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 宇奈月温泉, 黒部ダム, 富山市ガラス美術館",回転寿司店（地元）,回転寿司店（地元）,"フクラギ（イナダ、ハマチ）, シロエビ, ゲンゲ, バイガイ","シロエビ, バイガイ",5,5,4,5,5,,,人の暖かさ,,寿司,ゆーとりあ越中　温泉,10,来年もまた行きたい,海鮮物を食べ、温泉に入りゆっくりしたい,富山市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,富山県,女,70代,パート・アルバイト,1: 300万円未満,,1泊,石川県,,1泊,,夕・朝２食付き,,夕・朝２食付き,,,,,"自家用車, 新幹線",1,0,1,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,4,,２回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, クルーズ・観光船を楽しむ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット, 雑誌の特集記事",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","あさひ舟川「春の四重奏」, 岩瀬エリア, 雨晴海岸, 宇奈月温泉, 新湊大橋, 新湊きっときと市場, 高岡大仏, 富山市ガラス美術館, 富岩運河環水公園",食べていない,食べていない,"フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ホタルイカ",食べていない,4,4,3,3,4,,,楽しいから,特産品プレゼントのアンケートに答えるのがすごく苦痛であり、最高５問位で終わって下さい,仲良しグループで楽しく露天に入っておしゃべり出来たこと,観光してない,10,富山県在住,お酒、料理、ご飯が美味しいので是非ゆっくり観光に来てほしいですね。,氷見市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,富山県,女,20代,専業主婦・主夫,2: 300〜599万円,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"家族が行くから一緒に来ました, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,使わない,使わない,使わない,,,使わない,なし,食べていない,食べていない,食べていない,食べていない,5,5,4,4,5,,,,,,,10,富山県在住,,不明,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,富山県,男,70代,無職,1: 300万円未満,,1泊,長野県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,５回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,"北海道, 京都府",,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","称名滝, 氷見番屋街",食べていない,持ち帰り（道の駅・スーパーなど）,甘エビ,シロエビ,3,3,3,3,3,,,,なし,刺し身,虻ガ島,6,富山県在住,虻ガ島めぐり,氷見市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,富山県,男,70代,無職,2: 300〜599万円,,1泊,長野県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,６回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,長野県,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満",称名滝,専門店,専門店,甘エビ,甘エビ,3,3,3,3,3,,,普通だから,なし,魚介類,虻ガ島,8,富山県在住,観光船,氷見市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,富山県,女,50代,専業主婦・主夫,5: 2000万円以上,,1泊,長野県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","新湊大橋, 高岡大仏",回転寿司店（地元）,食べていない,"フクラギ（イナダ、ハマチ）, 甘エビ",甘エビ,4,3,3,3,3,,,,,,,6,富山県在住,,氷見市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,大阪府,男,50代,会社員,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 徒歩",0,0,1,0,5,,１０回目以上,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（友人・恋人）, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満","海王丸パーク, 高岡大仏",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ","紅ズワイガニ, シロエビ, 甘エビ",5,5,4,4,5,,,空気が新鮮で、食べ物が安くて美味しい。,意外と車が多い。,カニのお寿司,高岡の街並み,8,機会があれば行きたい,安くて美味しい食事。日本酒の美味しいお店。,高岡市,,,,,,,,,,,,,,
富山,2025/07/16 00:00:00,愛知県,女,60代,無職,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 徒歩",0,0,1,0,3,,１回目,,,"温泉や露天風呂, クルーズ・観光船を楽しむ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ある,石川県,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 高岡大仏",食べていない,食べていない,"ブリ, 甘エビ",ブリ,3,4,4,3,3,,,お風呂のスベスベに満足でした。,お風呂のロッカーにお金が必要でしたので、わかっていれば持って行きました。,,,7,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,愛知県,男,60代,定年退職,1: 300万円未満,,1泊,福井県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,"温泉や露天風呂, 名所、旧跡、寺社仏閣の観光, ドライブ・ツーリング",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram, 口コミ（家族）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ある,石川県,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 海王丸パーク, 高岡大仏",食べていない,食べていない,"ブリ, 甘エビ","ブリ, 甘エビ",4,4,3,4,4,,,予定通りの計画が、出来たこと,,刺し身,温泉,8,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,富山県,男,60代,経営者・役員,5: 2000万円以上,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,5,,５回目,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",,,使わない,氷見番屋街,食べていない,食べていない,フクラギ（イナダ、ハマチ）,フクラギ（イナダ、ハマチ）,4,4,3,4,4,,,晴天でなかったが残念,特になし,タコの炊き込みご飯,温泉,10,富山県在住,よいところ満載,氷見市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,富山県,男,40代,会社員,6: 無回答,,日帰り,,,,,,,,,,,,"自家用車, 県外から訪れていない（富山県在住）",1,0,0,0,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,2,,１０回目以上,,,"地元の美味しいものを食べる, お祭りやイベントへの参加・見物, ドライブ・ツーリング",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"X（旧Twitter）, Instagram, Facebook, YOUTUBE, 口コミ（友人・恋人）, 口コミ（家族）, 口コミ（同僚・同級生）, テレビ番組",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,"北海道, 山形県, 京都府, 大阪府, 福岡県",,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","1,000円以上 3,000円未満",,,"5,000円以上 10,000円未満","宇奈月温泉, 黒部峡谷鉄道, 黒部ダム, 立山黒部アルペンルート, 富山城, 富岩運河環水公園",専門店,専門店,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, ウマヅラハギ, バイガイ, 牡蠣","紅ズワイガニ, シロエビ, 甘エビ",5,4,4,4,4,,,食べ物が美味しい,交通機関が貧弱,白エビ,黒部峡谷,6,富山県在住,観光客料金はほどほどに,射水市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,東京都,女,40代,パート・アルバイト,6: 無回答,,3泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","1,000円以上 3,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満","宇奈月温泉, 海王丸パーク, 富山城",食べていない,食べていない,シロエビ,シロエビ,4,4,3,4,4,,,,,,,8,機会があれば行きたい,,射水市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,富山県,男,60代,パート・アルバイト,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（友人・恋人）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",,,"20,000円以上 30,000円未満",海王丸パーク,回転寿司店（地元）,回転寿司店（地元）,"フクラギ（イナダ、ハマチ）, バイガイ","紅ズワイガニ, シロエビ",5,5,5,5,5,,,,,,,10,富山県在住,,射水市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,富山県,女,30代,公務員,2: 300〜599万円,,1泊,石川県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,２回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満",雨晴海岸,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,牡蠣,ホタルイカ,5,5,4,4,5,,,,,,,6,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,愛知県,女,50代,医療機関職員,3: 600〜1000万円,,2泊,岐阜県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"使用していない, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満","20,000円以上 30,000円未満",,,"1,000円未満","富山市ガラス美術館, 富山市美術館",食べていない,食べていない,ホタルイカ,ホタルイカ,4,4,4,4,4,,,美術館巡りしたが、料金が安くてよかった,,氷見牛,ガラス美術館,7,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,富山県,女,60代,専業主婦・主夫,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 新聞広告",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ある,石川県,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 氷見番屋",持ち帰り（道の駅・スーパーなど）,食べていない,"ブリ, 甘エビ","ブリ, 甘エビ",4,4,4,4,4,,,温泉で　ゆっくりできた,特になし,お刺身,,10,富山県在住,海の幸　雄大な立山連峰　,氷見市,,,,,,,,,,,,,,
富山,2025/07/17 00:00:00,東京都,男,60代,自営業,3: 600〜1000万円,,4泊以上,富山県以外には宿泊しない,,4泊以上,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,1,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"宿泊予約Webサイト, なし",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","40,000円以上 50,000円未満",,,使わない,高岡大仏,専門店,食べていない,"フクラギ（イナダ、ハマチ）, 紅ズワイガニ, 甘エビ",紅ズワイガニ,5,5,3,3,5,,,ホテル設備が良い,交通渋滞,寿司,特になし,10,来年もまた行きたい,ネット情報が少ない ホームページでメニュー（飲食に限らず）、プラン、金額の記載のないところが多い,魚津市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,茨城県,女,40代,パート・アルバイト,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,２回目,,,家族の行事,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"近所に住んでいて知っていたから, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,使わない,なし,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"ブリ, フクラギ（イナダ、ハマチ）","ブリ, フクラギ（イナダ、ハマチ）",4,4,4,4,4,,,,,,元々は富山出身のため懐かしかった,10,機会があれば行きたい,おばあちゃんの墓参りに来たい,富山市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,大阪府,女,50代,家事手伝い,2: 300〜599万円,,1泊,福井県,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 観光展・物産展",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ない,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",,,"50,000円以上 100,000円未満",富山城,回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, 牡蠣",シロエビ,5,5,5,5,5,,,食べ物が美味しい,なし,食事、温泉,藤子不二雄マンガロード,5,来年もまた行きたい,しろえび、ほたるイカ,富山市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,新潟県,女,60代,医療機関職員,1: 300万円未満,,3泊,富山県以外には宿泊しない,,3泊,,朝食のみ,,夕食のみ,,食事なし（素泊まり）,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 友人・親戚を訪ねる,",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト,, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","50,000円以上 100,000円未満","50,000円以上 100,000円未満",,,"5,000円以上 10,000円未満","黒部峡谷鉄道, 黒部ダム",専門店,駅（売店・自販機など）,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ホタルイカ","シロエビ, 甘エビ, ホタルイカ",5,4,3,4,4,,,食べ物が美味しいです,ホテルの駐車料金がかかる事,お寿司,トロッコ電車自然が素敵,8,来年もまた行きたい,何食べても美味しかったです,富山市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,愛知県,男,60代,教育機関職員,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,２回目,,,"地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）, テーマパーク（遊園地、動物園、水族館など）, 買い物（工芸品・特産品など）",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 特になかった",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,使わない,"10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","ほたるいかミュージアム, 魚津水族館",食べていない,食べていない,"フクラギ（イナダ、ハマチ）, バイガイ, 牡蠣",バイガイ,5,5,4,4,4,,,日本最古の水族館に行くことができ、コスパ最高の旅館に宿泊できたから。,,,,9,機会があれば行きたい,,滑川市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,福井県,男,60代,公務員,3: 600〜1000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 楽天トラベルの予約サイト",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"10,000円以上 20,000円未満",ヒスイ海岸,食べていない,食べていない,食べていない,食べていない,4,4,4,3,3,,,まだ旅の始めなので具体的に行っていないから,,,,8,来年もまた行きたい,宿泊施設の食事の質を上げてお客を集客すると良い,上市町,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,大阪府,女,50代,パート・アルバイト,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,在来線,0,0,0,1,0,0,0,路線バス,0,1,0,0,3,,３回目,,,"地元の美味しいものを食べる, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","30,000円以上 40,000円未満",使わない,,,"3,000円以上 5,000円未満",宇奈月温泉,専門店,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, ホタルイカ",ホタルイカ,4,4,4,4,4,,,楽しかったから,特になし,バイ飯,海,6,機会があれば行きたい,,魚津市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,埼玉県,男,50代,会社員,4: 1000〜2000万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,朝食のみ,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 自己成長のために、新しいこと・初めてのことを体験する",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 宿泊施設のウェブサイト, 雑誌の特集記事",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,ない,,,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","40,000円以上 50,000円未満",,,"20,000円以上 30,000円未満","宇奈月温泉, 黒部峡谷鉄道, 黒部ダム",専門店,専門店,"甘エビ, ホタルイカ","シロエビ, ホタルイカ",4,4,4,4,5,,,大自然に感動しました,なし,白エビ,黒部ダム,8,来年もまた行きたい,交通の便がもっと良くなってほしい,富山市,,,,,,,,,,,,,,
富山,2025/07/18 00:00:00,埼玉県,男,60代,定年退職,1: 300万円未満,,2泊,富山県以外には宿泊しない,,2泊,,夕食のみ,,食事なし（素泊まり）,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１０回目以上,,,"地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）, 買い物（工芸品・特産品など）, アウトドア（海水浴、釣り、登山など）, まちあるき、都市散策各種体験（手作り、果物狩りなど）, 健康を増進する",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"YOUTUBE, 口コミ（友人・恋人）, 観光展・物産展, 旅行ガイドブック",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,ない,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","あさひ舟川「春の四重奏」, 宇奈月温泉, 富岩運河環水公園, ほとんどの名所訪問済みの為隠れ名所を探訪したい",専門店,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, 牡蠣","紅ズワイガニ, シロエビ",5,5,5,5,5,,,過去の訪問地を再度訪れ新たな発見があった,無し,寿司,立山で初めて雷鳥に出会えた,10,来年もまた行きたい,高岡の伝統工芸品の伝承と発展,立山町,,,,,,,,,,,,,,
