対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/04/19 00:00:00,奈良県,女,50代,パート・アルバイト,2:300～500万円,,2泊,富山県以外には宿泊しない,,2泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"タクシー, 在来線・私鉄・路面電車",1,0,0,0,5,,６回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, YOUTUBE, Googleマップ（施設の口コミ・写真・営業時間など）, 富山県観光公式のパンフレット",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"10,000円以上 20,000円未満","井波エリア（井波別院瑞泉寺・八日町通りなど）, 海の駅蜃気楼, 海王丸パーク, 庄川峡遊覧船, ほたるいかミュージアム",食べていない,食べていない,"シロエビ, ホタルイカ",ホタルイカ,5,4,3,4,4,,,"美味しいものを食べることができた
","バスの便数が少ない
",ホタルイカ,入善フラワーロード　,6,機会があれば行きたい,バスの便数を増やしてほしい,南砺市,,,,,,,,,,,,,,
富山,2026/04/19 00:00:00,神奈川県,男,50代,会社員,4:1000～2000万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,飛行機,0,0,0,0,1,0,0,"レンタカー, 在来線・私鉄・路面電車",0,0,0,0,5,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（家族）, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 海王丸パーク, 新湊大橋, 新湊きっときと市場, 富山城, 氷見漁港場外市場 ひみ番屋街, ほたるいかミュージアム",回転寿司店（地元）,駅（売店・自販機など）,"紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, バイガイ","シロエビ, ホタルイカ",5,4,4,4,5,,,ホタルイカを食べるために富山を訪れ、十分に堪能できた,特になし,ホタルイカ,ホタルイカミュージアム,8,来年もまた行きたい,"天気が良く立山が見れれば良かった。
観光地の駐車場の係の方が、今回は残念だけどまた来てねと言われ、それが印象に残った。
また来年も来ようと。",富山市,,,,,,,,,,,,,,
富山,2026/04/19 00:00:00,石川県,女,60代,パート・アルバイト,1:300万未満,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,公共交通を利用していない,,５回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, クルーズ・観光船を楽しむ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（同僚・同級生）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,使わない,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"20,000円以上 30,000円未満","雨晴海岸, 国宝 高岡山瑞龍寺, 高岡大仏, 氷見漁港場外市場 ひみ番屋街, 富岩運河環水公園",回転寿司店（チェーン店）,回転寿司店（チェーン店）,"フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ, ホタルイカ","フクラギ（イナダ、ハマチ）, シロエビ, 甘エビ",4,5,4,5,4,,,行った場所全てにおいて、親切に説明や案内をしていただいた事、私の失敗も優しい笑顔で対応していただいた事などで,駐車場に少し不便を感じました,お刺身,富岩水上ラインの方々の対応優しさ。,9,来年もまた行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/04/19 00:00:00,大阪府,女,30代,会社員,2:300～500万円,,2泊,富山県以外には宿泊しない,,2泊,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, レンタサイクル",0,0,0,1,5,,２回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡、寺社仏閣の観光, 文化施設の見学・体験（美術館・博物館など）, お祭りやイベントへの参加・見物, 健康を増進する, 自己成長のために、新しいこと・初めてのことを体験する",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Instagram, YOUTUBE, Googleマップ（施設の口コミ・写真・営業時間など）, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 宿泊予約Webサイト, デジタル以外での情報収集はしていません",0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","あさひ舟川「春の四重奏」, 雨晴海岸, 国宝 高岡山瑞龍寺, 高岡大仏, 砺波チューリップ公園, 富山市ガラス美術館, 氷見漁港場外市場 ひみ番屋街, 富岩運河環水公園",回転寿司店（地元）,食べていない,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ","紅ズワイガニ, シロエビ, ホタルイカ",5,4,5,5,5,,,自然や食だけでなく、交通機関の豊富さ、富山で出会った方々の優しさ、四季折々で変わる富山の素敵なイベントを存分に堪能できたので。,ありませんでした,白エビ、ホタルイカのお寿司,春の四重奏,10,来年もまた行きたい,"観光地化された飲食店や商業施設ではなく、地元の方が好んで利用している飲食店や体験を観光客も一緒に楽しめるような場所があると嬉しいです。
安全面の考慮が必要になりそうですが、雪かき体験など興味があります。雪の降らない地域で生活しているので。",砺波市,,,,,,,,,,,,,,
富山,2026/04/19 00:00:00,富山県,男,50代,会社員,3:600～1000万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 路線バス",0,1,0,0,5,,２回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"メルマガ（民間企業）, 特になし",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"1,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,使わない,"富山城, 松川遊覧船, 観光地・観光施設には訪問していない",居酒屋・レストラン（地元）,食べていない,バイガイ,バイガイ,3,5,3,3,3,,,富山は値段が高い,特になし,山菜の天ぷら,なし,5,富山県在住,リーズナブルな食事,富山市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,愛知県,男,50代,会社員,3:600～1000万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,旅行会社ツアーバス,0,0,0,0,0,1,0,"在来線・私鉄・路面電車, 旅行会社ツアーバス",0,0,0,0,5,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式サイト「とやま観光ナビ」, 旅行ガイドブック",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ある,"石川県, 福井県",,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","40,000円以上 50,000円未満",,,"3,000円以上 5,000円未満","海王丸パーク, 新湊大橋, 新湊きっときと市場, 高岡大仏, 富山市ガラス美術館",食べていない,食べていない,"ブリ, シロエビ","ブリ, シロエビ",5,5,5,5,4,,,海の幸が美味しかった。,特にない,ブリ、シロエビ,海王丸パーク,10,来年もまた行きたい,富山市内の路面電車以外の電車の本数を増やして欲しい,富山市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,富山県,女,40代,自営業,6:無回答,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,公共交通を利用していない,,１０回目以上,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 口コミ（友人・恋人）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"1,000円未満","1,000円未満",使わない,,,"1,000円未満",法林寺温泉,食べていない,食べていない,食べていない,食べていない,4,4,4,5,5,,,思ったより温泉が良かったから,,まるとコーヒー,法林寺温泉,10,機会があれば行きたい,地場産で旬のものを食したい。,南砺市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,石川県,男,60代,定年退職,1:300万未満,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,公共交通を利用していない,,１０回目以上,,,"宿でのんびり過ごす, 買い物（アウトレットなど）, まちあるき、都市散策各種体験（手作り、果物狩りなど）",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"宿泊施設のウェブサイト, 旅行会社のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ある,"新潟県, 福井県",,"30,000円以上 40,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",,,"10,000円以上 20,000円未満","雨晴海岸, 国宝 高岡山瑞龍寺",居酒屋・レストラン（地元）,食べていない,食べていない,食べていない,3,3,3,3,3,,,,,,,6,来年もまた行きたい,温泉,高岡市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,石川県,男,50代,会社員,2:300～500万円,,1泊,石川県,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"20,000円以上 30,000円未満","30,000円以上 40,000円未満",,,"10,000円以上 20,000円未満",宇奈月温泉,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,食べていない,食べていない,3,3,3,3,3,,,,,,,1,どちらともいえない,,黒部市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,新潟県,女,50代,パート・アルバイト,4:1000～2000万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",,,使わない,"道の駅メルヘンおやべ, 三井アウトレットパーク北陸小矢部",回転寿司店（チェーン店）,持ち帰り（道の駅・スーパーなど）,"ブリ, ホタルイカ",ホタルイカ,5,5,4,3,5,,,,,,アウトレット,10,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,長野県,男,50代,自営業,3:600～1000万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 雑誌の特集記事",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ある,石川県,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, ほたるいかミュージアム",専門店,専門店,甘エビ,ホタルイカ,5,5,5,5,5,,,,,,,10,機会があれば行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,長野県,女,50代,医療機関職員,2:300～500万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 観光展・物産展, 雑誌の特集記事",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",,,"1,000円以上 3,000円未満","富山県美術館, ほたるいかミュージアム",食べていない,食べていない,"甘エビ, ホタルイカ",ホタルイカ,5,5,4,4,5,,,ご飯が美味しかった。,なし。,,,10,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,京都府,男,60代,無職,1:300万未満,,2泊,石川県,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,６回目,,,"温泉や露天風呂, 花見や紅葉などの自然鑑賞",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, Facebook, YOUTUBE, 口コミ（家族）",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満",,,使わない,"あさひ舟川「春の四重奏」, 雨晴海岸, ほたるいかミュージアム",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"シロエビ, ホタルイカ, 牡蠣",ホタルイカ,5,5,5,4,4,,,,,,,8,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,埼玉県,女,30代,会社員,2:300～500万円,,4泊以上,岐阜県,,3泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,公共交通を利用していない,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 友人・親戚を訪ねる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","井波エリア（井波別院瑞泉寺・八日町通りなど）, 五箇山",回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, バイガイ","紅ズワイガニ, バイガイ",5,4,5,5,4,,,,,,,7,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,富山県,女,50代,パート・アルバイト,1:300万未満,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,公共交通を利用していない,,１０回目以上,,,春の四重奏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, テレビのニュース, テレビ・ラジオ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円未満","1,000円未満","1,000円未満",,,"1,000円未満",あさひ舟川「春の四重奏」,食べていない,食べていない,食べていない,食べていない,5,5,5,5,5,,,,,,,10,来年もまた行きたい,,入善町,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,神奈川県,男,60代,会社員,4:1000～2000万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,公共交通を利用していない,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 特になし",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","氷見温泉郷, 氷見漁港場外市場 ひみ番屋街",食べていない,食べていない,"ブリ, シロエビ, 甘エビ, ホタルイカ, ウマヅラハギ","シロエビ, ホタルイカ",5,5,5,5,5,,,"ご飯が美味しかった
お土産を買うのが、楽しかった",特になし,ほたるいか,氷見市,10,機会があれば行きたい,氷見ぶりの季節に来てみたい,氷見市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,山梨県,男,60代,定年退職,1:300万未満,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,３回目,,,名所、旧跡、寺社仏閣の観光,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","1,000円未満",使わない,,,使わない,"あさひ舟川「春の四重奏」, 雨晴海岸, ヒスイ海岸（宮崎・境海岸）",食べていない,食べていない,食べていない,食べていない,3,3,3,4,4,,,予報どおりの天気に少し足りていませんでした,臨時駐車場の明確な表記がありませんでした,,立山連峰と海の景色になりました,10,来年もまた行きたい,期待どおりの天気であればどこも素晴らしい,高岡市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,富山県,女,50代,会社員,2:300～500万円,,1泊,富山県以外には宿泊しない,,1泊,,,,,,,,,在来線,0,0,0,1,0,0,0,"自家用車, 在来線・私鉄・路面電車",0,0,0,0,4,,１０回目以上,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 工場の見学・体験, 買い物（工芸品・特産品など）",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（友人・恋人）, 口コミ（同僚・同級生）, 富山県観光公式のパンフレット",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,京都府,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"3,000円以上 5,000円未満","雨晴海岸, 岩瀬エリア, 能作, 氷見漁港場外市場 ひみ番屋街, 富岩運河環水公園",食べていない,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ, バイガイ, 牡蠣","シロエビ, 甘エビ, ホタルイカ",5,4,4,4,4,,,美味しい海の幸にお酒、街並み堪能できた,車がないとやはりこうどうしづらい,海の幸,岩瀬,10,富山県在住,,高岡市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,富山県,男,50代,公務員,3:600～1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 口コミ（同僚・同級生）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","1,000円以上 3,000円未満",使わない,,,使わない,あさひ舟川「春の四重奏」,食べていない,食べていない,ゲンゲ,ゲンゲ,5,3,3,3,3,,,魚が美味しい,"ない
",🐟,ない,10,富山県在住,安くて美味しいお魚定食,黒部市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,石川県,女,30代,会社員,3:600～1000万円,,日帰り,,,,,,,,,,,,"自家用車, 新幹線",1,0,1,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"まとめサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,福井県,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","あさひ舟川「春の四重奏」, 雨晴海岸, 宇奈月温泉, 新湊大橋, 立山黒部アルペンルート",回転寿司店（地元）,駅（売店・自販機など）,"ブリ, シロエビ","ブリ, シロエビ",5,5,5,5,5,,,ご飯が美味しかったのでまた来たい,ない,ブリ,立山が綺麗,10,来年もまた行きたい,,黒部市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,富山県,男,50代,公務員,3:600～1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 口コミ（同僚・同級生）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",使わない,,,使わない,あさひ舟川「春の四重奏」,食べていない,食べていない,食べていない,食べていない,5,3,3,3,3,,,,,,,10,富山県在住,美味しいお魚定食,黒部市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,石川県,男,40代,会社員,2:300～500万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,５回目,,,買い物（アウトレットなど）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 口コミ（家族）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",,,"3,000円以上 5,000円未満","氷見漁港場外市場 ひみ番屋街, ほたるいかミュージアム, 道の駅メルヘンおやべ",食べていない,食べていない,食べていない,食べていない,4,4,4,4,4,,,,,,,8,来年もまた行きたい,,小矢部市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,石川県,女,40代,専業主婦・主夫,2:300～500万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,３回目,,,買い物（アウトレットなど）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 口コミ（友人・恋人）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"1,000円未満","1,000円以上 3,000円未満",使わない,,,使わない,三井アウトレットパーク北陸小矢部,専門店,食べていない,食べていない,食べていない,5,3,4,3,3,,,,,,,7,機会があれば行きたい,,小矢部市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,石川県,女,40代,経営者・役員,4:1000～2000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, テーマパーク（遊園地、動物園、水族館など）",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"生成AI（ChatGPT、Gemini、検索結果のAI要約など）, Googleマップ（施設の口コミ・写真・営業時間など）, 口コミ（家族）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"5,000円以上 10,000円未満",使わない,,,"5,000円以上 10,000円未満",ほたるいかミュージアム,食べていない,持ち帰り（道の駅・スーパーなど）,ホタルイカ,ホタルイカ,5,5,4,5,5,,,近場の旅行なのにすごく楽しめた,とくになし,ホタルイカ,ホタルイカミュージアム,10,来年もまた行きたい,とても充実していると思う,滑川市,,,,,,,,,,,,,,
富山,2026/04/20 00:00:00,千葉県,男,40代,経営者・役員,2:300～500万円,,2泊,岐阜県,,1泊,,,,,,,,,新幹線,0,0,1,0,0,0,0,レンタカー,0,0,0,0,4,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Googleマップ（施設の口コミ・写真・営業時間など）, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 宿泊施設のウェブサイト, 口コミ（家族）",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,ない,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"50,000円以上 100,000円未満","岩瀬エリア, 国宝 高岡山瑞龍寺, 高岡大仏, 砺波チューリップ公園, 富山城",食べていない,食べていない,"ブリ, シロエビ, ホタルイカ",どれにも感動していない,4,4,4,4,4,,,,,,,8,機会があれば行きたい,,砺波市,,,,,,,,,,,,,,
